date,time,sensor_id,direction_1,direction_2,total_of_directions,date_time
2022/11/05,22:51,11,0,1,1,2022/11/05 10:51:00 PM
2022/11/05,22:50,9,0,3,3,2022/11/05 10:50:00 PM
2022/11/05,22:57,20,17,5,22,2022/11/05 10:57:00 PM
2022/11/05,22:50,49,0,5,5,2022/11/05 10:50:00 PM
2022/11/05,22:56,24,0,10,10,2022/11/05 10:56:00 PM
2022/11/05,22:55,72,2,20,22,2022/11/05 10:55:00 PM
2022/11/05,22:56,58,1,7,8,2022/11/05 10:56:00 PM
2022/11/05,22:57,6,27,9,36,2022/11/05 10:57:00 PM
2022/11/05,23:03,49,4,0,4,2022/11/05 11:03:00 PM
2022/11/05,23:03,8,2,0,2,2022/11/05 11:03:00 PM
2022/11/05,22:56,63,5,4,9,2022/11/05 10:56:00 PM
2022/11/05,23:00,51,1,2,3,2022/11/05 11:00:00 PM
2022/11/05,22:59,62,0,6,6,2022/11/05 10:59:00 PM
2022/11/05,22:54,5,6,6,12,2022/11/05 10:54:00 PM
2022/11/05,22:52,36,4,3,7,2022/11/05 10:52:00 PM
2022/11/05,22:51,2,6,2,8,2022/11/05 10:51:00 PM
2022/11/05,23:01,67,14,2,16,2022/11/05 11:01:00 PM
2022/11/05,22:51,36,0,4,4,2022/11/05 10:51:00 PM
2022/11/05,22:49,24,4,6,10,2022/11/05 10:49:00 PM
2022/11/05,22:52,6,22,22,44,2022/11/05 10:52:00 PM
2022/11/05,22:59,54,0,1,1,2022/11/05 10:59:00 PM
2022/11/05,23:00,84,15,7,22,2022/11/05 11:00:00 PM
2022/11/05,22:53,54,4,0,4,2022/11/05 10:53:00 PM
2022/11/05,22:55,44,0,1,1,2022/11/05 10:55:00 PM
2022/11/05,23:00,54,0,4,4,2022/11/05 11:00:00 PM
2022/11/05,22:57,39,1,0,1,2022/11/05 10:57:00 PM
2022/11/05,22:53,23,2,0,2,2022/11/05 10:53:00 PM
2022/11/05,22:52,4,21,12,33,2022/11/05 10:52:00 PM
2022/11/05,22:51,63,8,3,11,2022/11/05 10:51:00 PM
2022/11/05,22:59,42,2,2,4,2022/11/05 10:59:00 PM
2022/11/05,23:02,11,0,3,3,2022/11/05 11:02:00 PM
2022/11/05,22:59,27,0,1,1,2022/11/05 10:59:00 PM
2022/11/05,23:00,87,0,1,1,2022/11/05 11:00:00 PM
2022/11/05,23:01,54,1,0,1,2022/11/05 11:01:00 PM
2022/11/05,22:57,59,7,0,7,2022/11/05 10:57:00 PM
2022/11/05,22:50,35,84,14,98,2022/11/05 10:50:00 PM
2022/11/05,22:59,66,7,13,20,2022/11/05 10:59:00 PM
2022/11/05,23:01,35,39,19,58,2022/11/05 11:01:00 PM
2022/11/05,22:53,79,19,3,22,2022/11/05 10:53:00 PM
2022/11/05,22:56,36,2,2,4,2022/11/05 10:56:00 PM
2022/11/05,22:56,28,0,28,28,2022/11/05 10:56:00 PM
2022/11/05,22:51,47,8,20,28,2022/11/05 10:51:00 PM
2022/11/05,22:53,61,1,3,4,2022/11/05 10:53:00 PM
2022/11/05,22:59,3,3,8,11,2022/11/05 10:59:00 PM
2022/11/05,22:50,58,1,0,1,2022/11/05 10:50:00 PM
2022/11/05,22:50,12,1,0,1,2022/11/05 10:50:00 PM
2022/11/05,22:53,28,5,50,55,2022/11/05 10:53:00 PM
2022/11/05,22:47,20,20,3,23,2022/11/05 10:47:00 PM
2022/11/05,22:52,56,1,4,5,2022/11/05 10:52:00 PM
2022/11/05,22:50,28,2,46,48,2022/11/05 10:50:00 PM
2022/11/05,23:02,56,8,8,16,2022/11/05 11:02:00 PM
2022/11/05,22:51,65,3,16,19,2022/11/05 10:51:00 PM
2022/11/05,22:55,45,8,6,14,2022/11/05 10:55:00 PM
2022/11/05,23:01,1,2,8,10,2022/11/05 11:01:00 PM
2022/11/05,22:51,45,13,21,34,2022/11/05 10:51:00 PM
2022/11/05,22:51,50,5,2,7,2022/11/05 10:51:00 PM
2022/11/05,22:57,24,3,4,7,2022/11/05 10:57:00 PM
2022/11/05,22:49,61,2,0,2,2022/11/05 10:49:00 PM
2022/11/05,23:03,27,1,9,10,2022/11/05 11:03:00 PM
2022/11/05,22:52,47,15,9,24,2022/11/05 10:52:00 PM
2022/11/05,22:58,24,4,4,8,2022/11/05 10:58:00 PM
2022/11/05,22:54,79,14,5,19,2022/11/05 10:54:00 PM
2022/11/05,22:53,48,0,1,1,2022/11/05 10:53:00 PM
2022/11/05,22:58,62,0,3,3,2022/11/05 10:58:00 PM
2022/11/05,23:00,67,6,6,12,2022/11/05 11:00:00 PM
2022/11/05,23:02,18,0,3,3,2022/11/05 11:02:00 PM
2022/11/05,23:00,12,2,4,6,2022/11/05 11:00:00 PM
2022/11/05,23:02,41,24,18,42,2022/11/05 11:02:00 PM
2022/11/05,22:51,31,1,14,15,2022/11/05 10:51:00 PM
2022/11/05,22:51,8,0,1,1,2022/11/05 10:51:00 PM
2022/11/05,22:51,48,4,0,4,2022/11/05 10:51:00 PM
2022/11/05,22:55,6,13,18,31,2022/11/05 10:55:00 PM
2022/11/05,23:03,54,1,1,2,2022/11/05 11:03:00 PM
2022/11/05,23:00,20,11,5,16,2022/11/05 11:00:00 PM
2022/11/05,22:48,21,19,19,38,2022/11/05 10:48:00 PM
2022/11/05,22:59,51,1,0,1,2022/11/05 10:59:00 PM
2022/11/05,23:04,2,4,0,4,2022/11/05 11:04:00 PM
2022/11/05,22:59,4,15,6,21,2022/11/05 10:59:00 PM
2022/11/05,22:51,58,1,3,4,2022/11/05 10:51:00 PM
2022/11/05,22:58,44,2,1,3,2022/11/05 10:58:00 PM
2022/11/05,22:56,47,6,3,9,2022/11/05 10:56:00 PM
2022/11/05,22:56,61,4,6,10,2022/11/05 10:56:00 PM
2022/11/05,22:49,42,3,0,3,2022/11/05 10:49:00 PM
2022/11/05,22:45,61,0,6,6,2022/11/05 10:45:00 PM
2022/11/05,23:03,70,4,0,4,2022/11/05 11:03:00 PM
2022/11/05,22:52,11,1,0,1,2022/11/05 10:52:00 PM
2022/11/05,22:50,30,17,5,22,2022/11/05 10:50:00 PM
2022/11/05,22:55,18,0,2,2,2022/11/05 10:55:00 PM
2022/11/05,22:54,12,0,3,3,2022/11/05 10:54:00 PM
2022/11/05,22:51,85,1,0,1,2022/11/05 10:51:00 PM
2022/11/05,23:00,28,1,15,16,2022/11/05 11:00:00 PM
2022/11/05,22:53,84,14,3,17,2022/11/05 10:53:00 PM
2022/11/05,23:01,28,2,61,63,2022/11/05 11:01:00 PM
2022/11/05,22:48,40,2,2,4,2022/11/05 10:48:00 PM
2022/11/05,22:49,4,26,6,32,2022/11/05 10:49:00 PM
2022/11/05,22:51,19,14,5,19,2022/11/05 10:51:00 PM
2022/11/05,22:50,63,5,6,11,2022/11/05 10:50:00 PM
2022/11/05,22:54,67,2,13,15,2022/11/05 10:54:00 PM
2022/11/05,22:47,31,7,6,13,2022/11/05 10:47:00 PM
2022/11/05,22:53,57,1,0,1,2022/11/05 10:53:00 PM
2022/11/05,22:54,19,6,7,13,2022/11/05 10:54:00 PM
2022/11/05,22:51,28,0,61,61,2022/11/05 10:51:00 PM
2022/11/05,22:50,62,4,1,5,2022/11/05 10:50:00 PM
2022/11/05,23:02,72,3,9,12,2022/11/05 11:02:00 PM
2022/11/05,22:58,40,0,1,1,2022/11/05 10:58:00 PM
2022/11/05,22:49,28,0,66,66,2022/11/05 10:49:00 PM
2022/11/05,23:03,29,64,1,65,2022/11/05 11:03:00 PM
2022/11/05,22:45,23,2,2,4,2022/11/05 10:45:00 PM
2022/11/05,23:02,10,0,1,1,2022/11/05 11:02:00 PM
2022/11/05,22:57,49,1,0,1,2022/11/05 10:57:00 PM
2022/11/05,22:57,40,1,0,1,2022/11/05 10:57:00 PM
2022/11/05,22:54,2,6,4,10,2022/11/05 10:54:00 PM
2022/11/05,22:58,4,29,8,37,2022/11/05 10:58:00 PM
2022/11/05,22:55,30,8,8,16,2022/11/05 10:55:00 PM
2022/11/05,22:55,66,22,4,26,2022/11/05 10:55:00 PM
2022/11/05,22:51,62,0,1,1,2022/11/05 10:51:00 PM
2022/11/05,23:00,40,5,0,5,2022/11/05 11:00:00 PM
2022/11/05,23:00,2,4,2,6,2022/11/05 11:00:00 PM
2022/11/05,22:56,39,2,0,2,2022/11/05 10:56:00 PM
2022/11/05,23:01,41,34,13,47,2022/11/05 11:01:00 PM
2022/11/05,22:48,23,0,1,1,2022/11/05 10:48:00 PM
2022/11/05,22:57,62,0,6,6,2022/11/05 10:57:00 PM
2022/11/05,22:59,45,6,4,10,2022/11/05 10:59:00 PM
2022/11/05,22:59,30,5,7,12,2022/11/05 10:59:00 PM
2022/11/05,23:03,87,1,3,4,2022/11/05 11:03:00 PM
2022/11/05,22:53,37,1,12,13,2022/11/05 10:53:00 PM
2022/11/05,22:59,63,4,6,10,2022/11/05 10:59:00 PM
2022/11/05,22:55,49,2,0,2,2022/11/05 10:55:00 PM
2022/11/05,22:55,21,6,12,18,2022/11/05 10:55:00 PM
2022/11/05,22:57,43,9,0,9,2022/11/05 10:57:00 PM
2022/11/05,22:55,36,1,6,7,2022/11/05 10:55:00 PM
2022/11/05,22:48,19,7,0,7,2022/11/05 10:48:00 PM
2022/11/05,23:02,27,0,2,2,2022/11/05 11:02:00 PM
2022/11/05,22:51,9,1,0,1,2022/11/05 10:51:00 PM
2022/11/05,22:50,21,1,13,14,2022/11/05 10:50:00 PM
2022/11/05,22:53,51,0,1,1,2022/11/05 10:53:00 PM
2022/11/05,22:53,1,2,3,5,2022/11/05 10:53:00 PM
2022/11/05,22:58,9,2,0,2,2022/11/05 10:58:00 PM
2022/11/05,22:57,77,3,4,7,2022/11/05 10:57:00 PM
2022/11/05,22:52,21,13,12,25,2022/11/05 10:52:00 PM
2022/11/05,22:55,5,14,4,18,2022/11/05 10:55:00 PM
2022/11/05,22:49,85,1,3,4,2022/11/05 10:49:00 PM
2022/11/05,22:48,48,1,2,3,2022/11/05 10:48:00 PM
2022/11/05,22:58,47,6,4,10,2022/11/05 10:58:00 PM
2022/11/05,22:50,72,2,6,8,2022/11/05 10:50:00 PM
2022/11/05,22:55,4,15,4,19,2022/11/05 10:55:00 PM
2022/11/05,22:51,87,1,0,1,2022/11/05 10:51:00 PM
2022/11/05,23:01,87,2,3,5,2022/11/05 11:01:00 PM
2022/11/05,22:56,51,2,5,7,2022/11/05 10:56:00 PM
2022/11/05,22:48,20,5,1,6,2022/11/05 10:48:00 PM
2022/11/05,22:59,11,1,1,2,2022/11/05 10:59:00 PM
2022/11/05,22:55,56,3,6,9,2022/11/05 10:55:00 PM
2022/11/05,23:02,36,1,6,7,2022/11/05 11:02:00 PM
2022/11/05,22:52,35,69,7,76,2022/11/05 10:52:00 PM
2022/11/05,22:59,28,4,28,32,2022/11/05 10:59:00 PM
2022/11/05,23:03,36,0,7,7,2022/11/05 11:03:00 PM
2022/11/05,22:55,14,2,5,7,2022/11/05 10:55:00 PM
2022/11/05,23:00,6,15,9,24,2022/11/05 11:00:00 PM
2022/11/05,22:59,77,0,1,1,2022/11/05 10:59:00 PM
2022/11/05,22:53,56,6,0,6,2022/11/05 10:53:00 PM
2022/11/05,22:50,84,15,13,28,2022/11/05 10:50:00 PM
2022/11/05,22:54,20,7,0,7,2022/11/05 10:54:00 PM
2022/11/05,22:58,84,8,9,17,2022/11/05 10:58:00 PM
2022/11/05,23:01,11,0,3,3,2022/11/05 11:01:00 PM
2022/11/05,22:54,42,1,0,1,2022/11/05 10:54:00 PM
2022/11/05,22:57,50,7,1,8,2022/11/05 10:57:00 PM
2022/11/05,22:46,61,2,2,4,2022/11/05 10:46:00 PM
2022/11/05,22:49,18,3,0,3,2022/11/05 10:49:00 PM
2022/11/05,22:50,45,7,8,15,2022/11/05 10:50:00 PM
2022/11/05,22:55,84,6,28,34,2022/11/05 10:55:00 PM
2022/11/05,22:54,41,13,25,38,2022/11/05 10:54:00 PM
2022/11/05,22:54,68,1,2,3,2022/11/05 10:54:00 PM
2022/11/05,22:58,46,1,1,2,2022/11/05 10:58:00 PM
2022/11/05,22:57,69,1,0,1,2022/11/05 10:57:00 PM
2022/11/05,22:52,65,13,17,30,2022/11/05 10:52:00 PM
2022/11/05,22:49,5,12,19,31,2022/11/05 10:49:00 PM
2022/11/05,23:02,1,5,0,5,2022/11/05 11:02:00 PM
2022/11/05,23:02,14,8,1,9,2022/11/05 11:02:00 PM
2022/11/05,22:53,68,0,1,1,2022/11/05 10:53:00 PM
2022/11/05,22:57,47,8,5,13,2022/11/05 10:57:00 PM
2022/11/05,22:55,20,7,5,12,2022/11/05 10:55:00 PM
2022/11/05,22:46,5,9,16,25,2022/11/05 10:46:00 PM
2022/11/05,22:59,12,1,6,7,2022/11/05 10:59:00 PM
2022/11/05,22:55,11,0,1,1,2022/11/05 10:55:00 PM
2022/11/05,22:55,35,64,26,90,2022/11/05 10:55:00 PM
2022/11/05,23:00,11,2,0,2,2022/11/05 11:00:00 PM
2022/11/05,22:53,24,4,0,4,2022/11/05 10:53:00 PM
2022/11/05,22:53,11,3,2,5,2022/11/05 10:53:00 PM
2022/11/05,22:47,37,6,10,16,2022/11/05 10:47:00 PM
2022/11/05,23:02,50,9,1,10,2022/11/05 11:02:00 PM
2022/11/05,22:59,84,10,10,20,2022/11/05 10:59:00 PM
2022/11/05,22:54,37,2,2,4,2022/11/05 10:54:00 PM
2022/11/05,22:51,40,2,3,5,2022/11/05 10:51:00 PM
2022/11/05,23:02,79,7,16,23,2022/11/05 11:02:00 PM
2022/11/05,22:55,76,0,2,2,2022/11/05 10:55:00 PM
2022/11/05,22:56,11,0,1,1,2022/11/05 10:56:00 PM
2022/11/05,22:59,50,5,0,5,2022/11/05 10:59:00 PM
2022/11/05,23:00,65,2,20,22,2022/11/05 11:00:00 PM
2022/11/05,22:50,19,13,1,14,2022/11/05 10:50:00 PM
2022/11/05,23:01,3,18,15,33,2022/11/05 11:01:00 PM
2022/11/05,23:00,35,26,20,46,2022/11/05 11:00:00 PM
2022/11/05,23:03,56,3,0,3,2022/11/05 11:03:00 PM
2022/11/05,23:04,79,11,4,15,2022/11/05 11:04:00 PM
2022/11/05,22:51,21,6,1,7,2022/11/05 10:51:00 PM
2022/11/05,22:54,45,4,10,14,2022/11/05 10:54:00 PM
2022/11/05,22:49,63,13,6,19,2022/11/05 10:49:00 PM
2022/11/05,22:52,61,1,2,3,2022/11/05 10:52:00 PM
2022/11/05,23:00,36,2,4,6,2022/11/05 11:00:00 PM
2022/11/05,22:56,10,0,2,2,2022/11/05 10:56:00 PM
2022/11/05,22:56,4,37,12,49,2022/11/05 10:56:00 PM
2022/11/05,22:59,58,5,1,6,2022/11/05 10:59:00 PM
2022/11/05,23:03,12,4,2,6,2022/11/05 11:03:00 PM
2022/11/05,22:54,27,1,0,1,2022/11/05 10:54:00 PM
2022/11/05,23:00,77,1,0,1,2022/11/05 11:00:00 PM
2022/11/05,22:52,31,2,8,10,2022/11/05 10:52:00 PM
2022/11/05,22:54,62,0,2,2,2022/11/05 10:54:00 PM
2022/11/05,23:03,47,14,14,28,2022/11/05 11:03:00 PM
2022/11/05,22:58,63,11,2,13,2022/11/05 10:58:00 PM
2022/11/05,22:50,61,1,0,1,2022/11/05 10:50:00 PM
2022/11/05,23:00,4,25,11,36,2022/11/05 11:00:00 PM
2022/11/05,23:01,45,3,11,14,2022/11/05 11:01:00 PM
2022/11/05,22:56,62,1,1,2,2022/11/05 10:56:00 PM
2022/11/05,22:48,36,3,4,7,2022/11/05 10:48:00 PM
2022/11/05,22:58,86,1,0,1,2022/11/05 10:58:00 PM
2022/11/05,22:58,77,2,0,2,2022/11/05 10:58:00 PM
2022/11/05,23:04,84,10,15,25,2022/11/05 11:04:00 PM
2022/11/05,23:02,9,5,0,5,2022/11/05 11:02:00 PM
2022/11/05,23:03,1,7,3,10,2022/11/05 11:03:00 PM
2022/11/05,23:01,29,30,3,33,2022/11/05 11:01:00 PM
2022/11/05,22:51,54,0,2,2,2022/11/05 10:51:00 PM
2022/11/05,22:58,10,0,2,2,2022/11/05 10:58:00 PM
2022/11/05,22:57,30,6,9,15,2022/11/05 10:57:00 PM
2022/11/05,22:53,14,9,3,12,2022/11/05 10:53:00 PM
2022/11/05,22:57,3,19,14,33,2022/11/05 10:57:00 PM
2022/11/05,22:49,1,9,2,11,2022/11/05 10:49:00 PM
2022/11/05,22:58,68,0,1,1,2022/11/05 10:58:00 PM
2022/11/05,22:49,30,20,11,31,2022/11/05 10:49:00 PM
2022/11/05,22:50,14,16,7,23,2022/11/05 10:50:00 PM
2022/11/05,22:52,40,3,1,4,2022/11/05 10:52:00 PM
2022/11/05,22:58,30,2,6,8,2022/11/05 10:58:00 PM
2022/11/05,23:02,62,1,2,3,2022/11/05 11:02:00 PM
2022/11/05,22:55,31,4,11,15,2022/11/05 10:55:00 PM
2022/11/05,23:00,72,1,26,27,2022/11/05 11:00:00 PM
2022/11/05,23:01,56,1,0,1,2022/11/05 11:01:00 PM
2022/11/05,22:54,1,2,1,3,2022/11/05 10:54:00 PM
2022/11/05,22:58,59,5,4,9,2022/11/05 10:58:00 PM
2022/11/05,22:49,20,7,1,8,2022/11/05 10:49:00 PM
2022/11/05,22:56,49,0,1,1,2022/11/05 10:56:00 PM
2022/11/05,22:58,29,75,16,91,2022/11/05 10:58:00 PM
2022/11/05,22:54,6,11,9,20,2022/11/05 10:54:00 PM
2022/11/05,23:01,51,2,1,3,2022/11/05 11:01:00 PM
2022/11/05,22:52,72,6,19,25,2022/11/05 10:52:00 PM
2022/11/05,22:49,21,7,9,16,2022/11/05 10:49:00 PM
2022/11/05,23:03,69,1,0,1,2022/11/05 11:03:00 PM
2022/11/05,23:02,42,1,0,1,2022/11/05 11:02:00 PM
2022/11/05,22:54,36,13,6,19,2022/11/05 10:54:00 PM
2022/11/05,22:55,19,4,13,17,2022/11/05 10:55:00 PM
2022/11/05,23:03,79,11,7,18,2022/11/05 11:03:00 PM
2022/11/05,23:03,2,6,1,7,2022/11/05 11:03:00 PM
2022/11/05,22:56,56,1,1,2,2022/11/05 10:56:00 PM
2022/11/05,22:49,57,1,1,2,2022/11/05 10:49:00 PM
2022/11/05,23:00,58,2,4,6,2022/11/05 11:00:00 PM
2022/11/05,22:58,3,12,4,16,2022/11/05 10:58:00 PM
2022/11/05,23:02,67,2,3,5,2022/11/05 11:02:00 PM
2022/11/05,22:53,19,4,15,19,2022/11/05 10:53:00 PM
2022/11/05,22:52,19,17,8,25,2022/11/05 10:52:00 PM
2022/11/05,22:57,87,1,2,3,2022/11/05 10:57:00 PM
2022/11/05,23:00,66,4,6,10,2022/11/05 11:00:00 PM
2022/11/05,22:51,29,139,4,143,2022/11/05 10:51:00 PM
2022/11/05,22:53,86,1,0,1,2022/11/05 10:53:00 PM
2022/11/05,22:49,49,1,1,2,2022/11/05 10:49:00 PM
2022/11/05,23:01,63,2,1,3,2022/11/05 11:01:00 PM
2022/11/05,22:54,28,0,41,41,2022/11/05 10:54:00 PM
2022/11/05,23:04,6,10,4,14,2022/11/05 11:04:00 PM
2022/11/05,22:54,72,6,9,15,2022/11/05 10:54:00 PM
2022/11/05,22:54,30,3,11,14,2022/11/05 10:54:00 PM
2022/11/05,22:57,1,5,1,6,2022/11/05 10:57:00 PM
2022/11/05,22:55,61,3,7,10,2022/11/05 10:55:00 PM
2022/11/05,22:57,56,3,0,3,2022/11/05 10:57:00 PM
2022/11/05,23:02,58,0,1,1,2022/11/05 11:02:00 PM
2022/11/05,22:57,19,6,11,17,2022/11/05 10:57:00 PM
2022/11/05,23:00,3,14,10,24,2022/11/05 11:00:00 PM
2022/11/05,22:50,77,0,1,1,2022/11/05 10:50:00 PM
2022/11/05,22:53,29,63,15,78,2022/11/05 10:53:00 PM
2022/11/05,22:51,84,9,10,19,2022/11/05 10:51:00 PM
2022/11/05,22:54,31,1,12,13,2022/11/05 10:54:00 PM
2022/11/05,22:55,58,3,3,6,2022/11/05 10:55:00 PM
2022/11/05,23:02,40,1,0,1,2022/11/05 11:02:00 PM
2022/11/05,22:52,30,10,12,22,2022/11/05 10:52:00 PM
2022/11/05,23:01,62,1,3,4,2022/11/05 11:01:00 PM
2022/11/05,22:54,63,5,16,21,2022/11/05 10:54:00 PM
2022/11/05,22:59,61,6,3,9,2022/11/05 10:59:00 PM
2022/11/05,22:50,67,9,6,15,2022/11/05 10:50:00 PM
2022/11/05,22:58,28,8,23,31,2022/11/05 10:58:00 PM
2022/11/05,22:50,46,1,1,2,2022/11/05 10:50:00 PM
2022/11/05,22:49,45,16,14,30,2022/11/05 10:49:00 PM
2022/11/05,23:01,12,3,0,3,2022/11/05 11:01:00 PM
2022/11/05,22:51,68,2,4,6,2022/11/05 10:51:00 PM
2022/11/05,22:57,48,0,1,1,2022/11/05 10:57:00 PM
2022/11/05,22:57,61,0,2,2,2022/11/05 10:57:00 PM
2022/11/05,22:52,66,6,11,17,2022/11/05 10:52:00 PM
2022/11/05,22:52,24,4,6,10,2022/11/05 10:52:00 PM
2022/11/05,23:02,29,32,4,36,2022/11/05 11:02:00 PM
2022/11/05,22:53,21,2,5,7,2022/11/05 10:53:00 PM
2022/11/05,23:00,41,28,16,44,2022/11/05 11:00:00 PM
2022/11/05,22:55,87,0,2,2,2022/11/05 10:55:00 PM
2022/11/05,22:52,20,0,3,3,2022/11/05 10:52:00 PM
2022/11/05,22:51,59,1,0,1,2022/11/05 10:51:00 PM
2022/11/05,22:57,66,3,7,10,2022/11/05 10:57:00 PM
2022/11/05,22:52,77,3,0,3,2022/11/05 10:52:00 PM
2022/11/05,22:57,84,24,7,31,2022/11/05 10:57:00 PM
2022/11/05,22:55,65,9,6,15,2022/11/05 10:55:00 PM
2022/11/05,22:50,6,14,6,20,2022/11/05 10:50:00 PM
2022/11/05,22:53,5,16,13,29,2022/11/05 10:53:00 PM
2022/11/05,22:52,63,6,8,14,2022/11/05 10:52:00 PM
2022/11/05,23:04,3,11,6,17,2022/11/05 11:04:00 PM
2022/11/05,22:59,2,0,3,3,2022/11/05 10:59:00 PM
2022/11/05,22:58,12,3,1,4,2022/11/05 10:58:00 PM
2022/11/05,22:50,56,7,0,7,2022/11/05 10:50:00 PM
2022/11/05,23:02,70,0,2,2,2022/11/05 11:02:00 PM
2022/11/05,23:03,42,1,0,1,2022/11/05 11:03:00 PM
2022/11/05,23:02,77,1,3,4,2022/11/05 11:02:00 PM
2022/11/05,22:58,5,10,16,26,2022/11/05 10:58:00 PM
2022/11/05,22:59,23,3,0,3,2022/11/05 10:59:00 PM
2022/11/05,22:59,9,2,1,3,2022/11/05 10:59:00 PM
2022/11/05,22:55,23,1,2,3,2022/11/05 10:55:00 PM
2022/11/05,23:04,14,16,0,16,2022/11/05 11:04:00 PM
2022/11/05,22:55,62,1,0,1,2022/11/05 10:55:00 PM
2022/11/05,22:51,56,2,0,2,2022/11/05 10:51:00 PM
2022/11/05,22:55,28,7,36,43,2022/11/05 10:55:00 PM
2022/11/05,22:52,29,109,1,110,2022/11/05 10:52:00 PM
2022/11/05,22:54,4,12,3,15,2022/11/05 10:54:00 PM
2022/11/05,23:03,65,0,14,14,2022/11/05 11:03:00 PM
2022/11/05,22:49,56,1,12,13,2022/11/05 10:49:00 PM
2022/11/05,22:56,30,12,10,22,2022/11/05 10:56:00 PM
2022/11/05,23:02,4,17,16,33,2022/11/05 11:02:00 PM
2022/11/05,23:00,59,8,4,12,2022/11/05 11:00:00 PM
2022/11/05,22:51,79,16,4,20,2022/11/05 10:51:00 PM
2022/11/05,22:51,3,16,19,35,2022/11/05 10:51:00 PM
2022/11/05,22:49,6,17,13,30,2022/11/05 10:49:00 PM
2022/11/05,22:51,12,0,3,3,2022/11/05 10:51:00 PM
2022/11/05,22:50,3,3,16,19,2022/11/05 10:50:00 PM
2022/11/05,23:03,51,2,2,4,2022/11/05 11:03:00 PM
2022/11/05,22:58,2,10,0,10,2022/11/05 10:58:00 PM
2022/11/05,23:01,30,18,9,27,2022/11/05 11:01:00 PM
2022/11/05,22:58,79,11,0,11,2022/11/05 10:58:00 PM
2022/11/05,22:55,47,13,1,14,2022/11/05 10:55:00 PM
2022/11/05,22:53,4,35,12,47,2022/11/05 10:53:00 PM
2022/11/05,22:57,58,4,5,9,2022/11/05 10:57:00 PM
2022/11/05,22:59,41,26,12,38,2022/11/05 10:59:00 PM
2022/11/05,22:56,14,13,0,13,2022/11/05 10:56:00 PM
2022/11/05,23:01,2,9,2,11,2022/11/05 11:01:00 PM
2022/11/05,22:44,44,1,0,1,2022/11/05 10:44:00 PM
2022/11/05,22:46,20,15,8,23,2022/11/05 10:46:00 PM
2022/11/05,22:53,77,1,0,1,2022/11/05 10:53:00 PM
2022/11/05,22:57,41,29,15,44,2022/11/05 10:57:00 PM
2022/11/05,22:49,37,8,1,9,2022/11/05 10:49:00 PM
2022/11/05,22:54,24,10,5,15,2022/11/05 10:54:00 PM
2022/11/05,22:59,6,17,5,22,2022/11/05 10:59:00 PM
2022/11/05,22:53,36,7,2,9,2022/11/05 10:53:00 PM
2022/11/05,22:50,2,2,0,2,2022/11/05 10:50:00 PM
2022/11/05,23:01,6,27,18,45,2022/11/05 11:01:00 PM
2022/11/05,23:04,72,5,0,5,2022/11/05 11:04:00 PM
2022/11/05,23:03,66,13,4,17,2022/11/05 11:03:00 PM
2022/11/05,23:03,14,3,2,5,2022/11/05 11:03:00 PM
2022/11/05,22:54,35,37,23,60,2022/11/05 10:54:00 PM
2022/11/05,22:53,30,13,5,18,2022/11/05 10:53:00 PM
2022/11/05,23:01,66,8,8,16,2022/11/05 11:01:00 PM
2022/11/05,22:45,20,0,2,2,2022/11/05 10:45:00 PM
2022/11/05,22:49,50,3,2,5,2022/11/05 10:49:00 PM
2022/11/05,22:56,65,5,11,16,2022/11/05 10:56:00 PM
2022/11/05,22:57,29,53,4,57,2022/11/05 10:57:00 PM
2022/11/05,23:01,84,5,3,8,2022/11/05 11:01:00 PM
2022/11/05,22:56,19,6,1,7,2022/11/05 10:56:00 PM
2022/11/05,22:49,12,6,1,7,2022/11/05 10:49:00 PM
2022/11/05,22:52,71,0,2,2,2022/11/05 10:52:00 PM
2022/11/05,23:04,76,1,0,1,2022/11/05 11:04:00 PM
2022/11/05,22:47,36,3,2,5,2022/11/05 10:47:00 PM
2022/11/05,22:51,14,2,2,4,2022/11/05 10:51:00 PM
2022/11/05,22:56,40,0,2,2,2022/11/05 10:56:00 PM
2022/11/05,22:50,40,7,2,9,2022/11/05 10:50:00 PM
2022/11/05,23:00,63,2,5,7,2022/11/05 11:00:00 PM
2022/11/05,22:51,30,4,19,23,2022/11/05 10:51:00 PM
2022/11/05,23:03,84,9,10,19,2022/11/05 11:03:00 PM
2022/11/05,22:59,48,1,0,1,2022/11/05 10:59:00 PM
2022/11/05,22:52,41,36,16,52,2022/11/05 10:52:00 PM
2022/11/05,22:59,20,6,2,8,2022/11/05 10:59:00 PM
2022/11/05,22:58,69,0,1,1,2022/11/05 10:58:00 PM
2022/11/05,22:56,35,35,9,44,2022/11/05 10:56:00 PM
2022/11/05,22:58,11,1,2,3,2022/11/05 10:58:00 PM
2022/11/05,22:52,49,1,1,2,2022/11/05 10:52:00 PM
2022/11/05,22:51,35,57,12,69,2022/11/05 10:51:00 PM
2022/11/05,22:50,20,12,7,19,2022/11/05 10:50:00 PM
2022/11/05,22:55,37,0,4,4,2022/11/05 10:55:00 PM
2022/11/05,22:53,72,3,17,20,2022/11/05 10:53:00 PM
2022/11/05,22:58,87,2,1,3,2022/11/05 10:58:00 PM
2022/11/05,22:55,3,11,1,12,2022/11/05 10:55:00 PM
2022/11/05,22:56,50,3,0,3,2022/11/05 10:56:00 PM
2022/11/05,22:59,36,2,8,10,2022/11/05 10:59:00 PM
